"Host.IpAddress";"Host.Fqdn";"SoftName";"SoftVersion";"SoftVulner";"CVE";"SeverityRating"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10985";"CVE-2026-10985";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10986";"CVE-2026-10986";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10987";"CVE-2026-10987";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10988";"CVE-2026-10988";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10989";"CVE-2026-10989";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10990";"CVE-2026-10990";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10991";"CVE-2026-10991";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10992";"CVE-2026-10992";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10993";"CVE-2026-10993";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10994";"CVE-2026-10994";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10995";"CVE-2026-10995";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10996";"CVE-2026-10996";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10997";"CVE-2026-10997";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10998";"CVE-2026-10998";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-10999";"CVE-2026-10999";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11000";"CVE-2026-11000";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11001";"CVE-2026-11001";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11002";"CVE-2026-11002";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11003";"CVE-2026-11003";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11004";"CVE-2026-11004";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11005";"CVE-2026-11005";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11006";"CVE-2026-11006";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11008";"CVE-2026-11008";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11009";"CVE-2026-11009";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11011";"CVE-2026-11011";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11013";"CVE-2026-11013";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11014";"CVE-2026-11014";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11015";"CVE-2026-11015";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11016";"CVE-2026-11016";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11017";"CVE-2026-11017";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11018";"CVE-2026-11018";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11020";"CVE-2026-11020";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11021";"CVE-2026-11021";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11022";"CVE-2026-11022";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11023";"CVE-2026-11023";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11024";"CVE-2026-11024";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11025";"CVE-2026-11025";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11026";"CVE-2026-11026";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11027";"CVE-2026-11027";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11028";"CVE-2026-11028";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11030";"CVE-2026-11030";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11031";"CVE-2026-11031";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11032";"CVE-2026-11032";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11033";"CVE-2026-11033";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11036";"CVE-2026-11036";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11037";"CVE-2026-11037";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11038";"CVE-2026-11038";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11039";"CVE-2026-11039";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11040";"CVE-2026-11040";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11041";"CVE-2026-11041";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11042";"CVE-2026-11042";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11043";"CVE-2026-11043";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11044";"CVE-2026-11044";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11046";"CVE-2026-11046";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11047";"CVE-2026-11047";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11048";"CVE-2026-11048";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11049";"CVE-2026-11049";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11050";"CVE-2026-11050";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11051";"CVE-2026-11051";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11052";"CVE-2026-11052";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11053";"CVE-2026-11053";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11054";"CVE-2026-11054";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11055";"CVE-2026-11055";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11056";"CVE-2026-11056";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11057";"CVE-2026-11057";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11058";"CVE-2026-11058";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11059";"CVE-2026-11059";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11060";"CVE-2026-11060";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11061";"CVE-2026-11061";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11062";"CVE-2026-11062";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11063";"CVE-2026-11063";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11066";"CVE-2026-11066";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11067";"CVE-2026-11067";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11068";"CVE-2026-11068";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11069";"CVE-2026-11069";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11070";"CVE-2026-11070";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11071";"CVE-2026-11071";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11073";"CVE-2026-11073";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11074";"CVE-2026-11074";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11075";"CVE-2026-11075";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11076";"CVE-2026-11076";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11078";"CVE-2026-11078";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11079";"CVE-2026-11079";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11081";"CVE-2026-11081";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11083";"CVE-2026-11083";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11084";"CVE-2026-11084";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11085";"CVE-2026-11085";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11086";"CVE-2026-11086";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11087";"CVE-2026-11087";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11088";"CVE-2026-11088";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11089";"CVE-2026-11089";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11090";"CVE-2026-11090";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11091";"CVE-2026-11091";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11092";"CVE-2026-11092";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11093";"CVE-2026-11093";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11094";"CVE-2026-11094";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11095";"CVE-2026-11095";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11096";"CVE-2026-11096";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11098";"CVE-2026-11098";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11099";"CVE-2026-11099";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11100";"CVE-2026-11100";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11101";"CVE-2026-11101";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11102";"CVE-2026-11102";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11103";"CVE-2026-11103";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11104";"CVE-2026-11104";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11105";"CVE-2026-11105";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11106";"CVE-2026-11106";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11107";"CVE-2026-11107";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11109";"CVE-2026-11109";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11110";"CVE-2026-11110";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11111";"CVE-2026-11111";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11112";"CVE-2026-11112";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11113";"CVE-2026-11113";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11114";"CVE-2026-11114";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11115";"CVE-2026-11115";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11116";"CVE-2026-11116";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11117";"CVE-2026-11117";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11118";"CVE-2026-11118";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11120";"CVE-2026-11120";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11121";"CVE-2026-11121";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11122";"CVE-2026-11122";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11123";"CVE-2026-11123";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11124";"CVE-2026-11124";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11125";"CVE-2026-11125";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11126";"CVE-2026-11126";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11128";"CVE-2026-11128";"none"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11129";"CVE-2026-11129";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11130";"CVE-2026-11130";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11132";"CVE-2026-11132";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11133";"CVE-2026-11133";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11134";"CVE-2026-11134";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11135";"CVE-2026-11135";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11136";"CVE-2026-11136";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11137";"CVE-2026-11137";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11138";"CVE-2026-11138";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11139";"CVE-2026-11139";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11140";"CVE-2026-11140";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11141";"CVE-2026-11141";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11142";"CVE-2026-11142";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11143";"CVE-2026-11143";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11144";"CVE-2026-11144";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11146";"CVE-2026-11146";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11147";"CVE-2026-11147";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11149";"CVE-2026-11149";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11150";"CVE-2026-11150";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11151";"CVE-2026-11151";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11152";"CVE-2026-11152";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11153";"CVE-2026-11153";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11154";"CVE-2026-11154";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11155";"CVE-2026-11155";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11156";"CVE-2026-11156";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11157";"CVE-2026-11157";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11158";"CVE-2026-11158";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11159";"CVE-2026-11159";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11160";"CVE-2026-11160";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11161";"CVE-2026-11161";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11162";"CVE-2026-11162";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11164";"CVE-2026-11164";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11166";"CVE-2026-11166";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11168";"CVE-2026-11168";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11169";"CVE-2026-11169";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11170";"CVE-2026-11170";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11171";"CVE-2026-11171";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11173";"CVE-2026-11173";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11174";"CVE-2026-11174";"medium"
